Code,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22
2130,-0.10397680665505793,0.06843494517646412,-0.06854981443701424,-0.1042423113023854,-0.04910037143106537,-0.07215045815567667,-0.013942964336740875,0.012664863800675162,-0.046316954319899274,0.05748959902642467,0.08846359447763207,-0.0818356104377939,0.05151794264025035,-0.30542799995003944,-0.03707703538928972,-0.030870250669568555,-0.08978978325612177,-0.005715802314774954,-0.01342887592694681,-0.11121688243452589,0.00677469300431453,0.016464703640400705
2309,-0.1115378217367974,0.07034671554635834,-0.06135297599461534,-0.10916610294911784,-0.0475232632906912,-0.07226428592740297,-0.013250693308318972,0.014701947985195762,-0.04396346499333324,0.0570823742969293,0.09331934069083062,-0.08442322493605263,0.06672181648295057,-0.37271052469630966,-0.04503132121587773,-0.029686210080702824,-0.0869823193584322,0.007748189232810838,-0.020428849966686525,-0.18262755676459483,0.008129046183655137,0.010468958404315783
2381,-0.10893217245899882,0.06276282725975724,-0.054435181009780294,-0.10838046986478418,-0.04704835479706186,-0.07172681920757679,-0.015718348337997193,0.01520935601699998,-0.04344917005591712,0.05570145087623051,0.09455275442109529,-0.10003993906979962,0.06887824473153017,-0.38399570863170984,-0.08451439331018287,-0.014487174393648482,-0.07683521197264136,-0.022839134910627248,-0.02017474993491966,-0.11868964260096047,0.018860474386447893,0.020027303263726322
2577,-0.08411855705166023,0.06261241634597622,-0.09149616680150109,-0.08248740434770559,-0.05527907683733566,-0.07106953330175629,-0.016281589716990515,0.005524668636627367,-0.055266431782368015,0.059968845169993144,0.06503653014333512,-0.06650388202672151,-0.010708907132437816,0.0030389170660994735,0.02798137853852223,0.018301223377486336,-0.02008023860898901,0.037771527404200825,0.008195049202525019,-0.3155389232167724,-0.02764298562254414,0.0024364345487630458
2915,-0.10419147102256004,0.06801000601382402,-0.06533218270979665,-0.10446896614412277,-0.04758955416132863,-0.07137973249565327,-0.015186521206854747,0.01380587623157864,-0.04474599511899678,0.05443408472615123,0.09136169564350718,-0.08457389968560597,0.06575234784324435,-0.38564862244831166,-0.05942972939129727,-0.05940174754148589,-0.13222116337926468,-0.04990617306540672,-0.01606939246810954,0.10838887840798325,0.0256737162461996,0.032581856464359155
2988,-0.0826882321774555,0.005628961884273114,-0.019683825516835864,-0.0795009438848293,-0.04848136854174397,-0.06563616268405188,-0.035766350923649576,0.013733724294629239,-0.04691137268931607,0.047051713047286524,0.07809787386871105,-0.19101543472812366,0.032356537654563734,-0.17935743241910646,-0.27811832646884516,0.17685462669295254,0.11801608688787057,-0.12233690733147064,-0.006158626760571074,-0.23590222048843906,0.04319206025253225,0.04420320248732482
3039,-0.09624868073904348,0.0670056239546372,-0.07325778287609101,-0.10498603996294088,-0.04937900790195801,-0.07254605870981609,-0.01430980719720378,0.011754644915895573,-0.04691010683265516,0.05698290438459165,0.09048861445931632,-0.08477896436284217,0.05057454677993144,-0.322917439494769,-0.057862694311831796,-0.06630831309208762,-0.14312458731069186,-0.07109889627200483,-0.008394849326126573,0.21832761604616446,0.025594446949424192,0.04208659675276549
3397,-0.11139169574731626,0.07017783728207383,-0.062157858605444545,-0.10761854325245648,-0.04788899432569353,-0.07213336307434484,-0.013349744919464484,0.014367919778558044,-0.044464646242208965,0.05732230292531148,0.09146841621329968,-0.08296813196651892,0.06275784339244642,-0.34972127863774904,-0.037607032547461186,-0.021102857643625635,-0.07434760765699432,0.02046767365197731,-0.019760349433208174,-0.24575566152211215,0.003022776980434396,0.005683363745041353
3459,-0.11196086273875357,0.07051551598681083,-0.060638251240899374,-0.11012233435417187,-0.04727789050020037,-0.07233098738479515,-0.013171805591097062,0.014954030802150263,-0.0436182002803462,0.05695082360134918,0.0944145690742661,-0.08522656886378516,0.0692926803973833,-0.38664065176289525,-0.04888409500020567,-0.0336537249467165,-0.09277258996004328,0.0024178917771820836,-0.02107042075512469,-0.15638786164072568,0.010585874635406396,0.012430824859500625
3761,-0.07948772875902137,-0.006742424359322227,-0.010045409049411277,-0.07587203913890728,-0.04892422582867357,-0.06489990049613434,-0.03928375399280864,0.013701545282027376,-0.047441694471203666,0.046782261173809625,0.0757754762279152,-0.21310434713270746,0.023315372979082646,-0.12181319653431813,-0.3183062637555538,0.2353674163369816,0.18421930327679506,-0.12071914257399707,-0.004392147141247489,-0.3914782913082095,0.040743454183988836,0.040422448246617074
3805,-0.08204804491856045,0.061972676123512635,-0.09405346192278002,-0.07985962718765267,-0.05600628130531058,-0.07092496850247394,-0.016546631940193027,0.004707262627056433,-0.05631234339550662,0.060284783850258455,0.062158989220589496,-0.0645575272664933,-0.01810542812749253,0.0405697213669195,0.03656433895129037,0.025558355918372994,-0.00967111934561316,0.04551856066957295,0.010581645295548467,-0.35281010011796266,-0.03248899918426325,-0.0002394709721354431
3841,-0.11642590218603555,0.07141385478628343,-0.057552140899444444,-0.1104910721120848,-0.04693260417385853,-0.0721731870204125,-0.01291275931944463,0.015641908098112948,-0.04302498425252584,0.05711600291831815,0.09421051538786925,-0.08429842848220452,0.07185535096539604,-0.3884590639606781,-0.04087176555663959,-0.01791002026431696,-0.06893320507582053,0.03305853374546644,-0.024272033386079108,-0.3113245715428685,0.002505195968459467,0.0003219127695599917
3958,0.05470456076381812,-0.033908899504855115,-0.18454979992685266,0.1948935794659886,-0.08212945367993771,-0.027323111758791072,-0.08654599720995731,-0.03459509148663592,-0.10998233265225617,0.003843318317375774,-0.16581233856343353,0.019636430026379756,-0.347954067407407,1.7158077853640639,0.3202948890031706,0.38537158231053165,0.43867550410031786,0.11944466228538467,0.12785629089537912,-1.0241153158275715,-0.13583011955462054,-0.0373896955173982
4008,-0.11289286660591548,0.07070302950041253,-0.05999407624386205,-0.11019930232285413,-0.04720581763382858,-0.07229804914279737,-0.013117733923913718,0.015097613923316272,-0.04349437614877496,0.05698530207886497,0.09437197620872123,-0.08503283475793558,0.06982759591332657,-0.3870202155316901,-0.047211652435129446,-0.03036748440602351,-0.08779650874840202,0.008813624030823973,-0.021738704963681986,-0.18872836265960088,0.008899165289205245,0.009903287750770652
4106,-0.044155608188738774,0.05097500099397303,-0.1359923701104209,-0.04084898769117048,-0.06687864824247632,-0.06890013586358358,-0.021159981972753945,-0.008159177718604397,-0.07225708190637613,0.06390300595902361,0.021107001722681894,-0.03832901844285174,-0.12732764543567848,0.5737025661632265,0.14308206154080075,0.0979654923120949,0.09167162179430313,0.09584391625836186,0.05035806612921191,-0.5803681914612917,-0.08504921984148586,-0.014804242859878405
4142,-0.105643262203068,0.06863218234173853,-0.06681660464119543,-0.10412199362839651,-0.04869080833275282,-0.07188478384777969,-0.014159929069698483,0.013119984329405794,-0.04582897898520685,0.056879501554877844,0.08870013089221425,-0.08184691611505505,0.055018651702781425,-0.32037559658084397,-0.03789944258033999,-0.030066007908390587,-0.08846292581562094,-0.002279905114545975,-0.015096127864830153,-0.12925795156272982,0.0072228919789023485,0.014838252184768565
4188,-0.10718666418416214,0.066130662840786,-0.06268733073008968,-0.09032592859977974,-0.047192212968335874,-0.06811332115508466,-0.018920519939151878,0.013917697881010528,-0.045301201435981424,0.04953629832364898,0.08021926839454645,-0.07625398178195018,0.06386728624342354,-0.357712419527879,-0.0343343385106989,-0.031221106476836142,-0.09120364837977528,-0.00637583459445312,-0.018746038279353335,-0.10946904331567901,0.014674051271637997,0.014469652306878756
4240,-0.10578105142071152,0.069174540486547,-0.06540228301359552,-0.10853714056152437,-0.04800388365667035,-0.07245412904520061,-0.013593738762017103,0.01378391693893805,-0.04477647447277582,0.05689394223030306,0.09339666663016867,-0.08547132848790057,0.06302975767922873,-0.36807307436011705,-0.05459295794349113,-0.049074691557373526,-0.11637692176210324,-0.030384530708066165,-0.016244642184884226,0.010312301170924345,0.01801038374986526,0.025562777150124207
4268,-0.11006298405584088,0.06981287354298374,-0.06356894604209709,-0.10643396934700873,-0.048239846704897796,-0.07208506049606732,-0.013490233931488784,0.013945159064845909,-0.0449784132393473,0.05744488275104212,0.09022881701297723,-0.08220450151667245,0.05927916712547776,-0.33312933859221266,-0.03461079695118669,-0.019418873490173485,-0.07205133265034414,0.02095517134886509,-0.01841300414934961,-0.24738848309322684,0.0016679286611098272,0.005659432507380083
4302,-0.0977761260973339,0.04740865777368181,-0.061459909204819106,0.004237374422864613,-0.04490127771502143,-0.0467997215153981,-0.04663494055107493,0.011617973422523202,-0.05078330949721811,0.01248341861112509,0.01248288294480916,-0.031504658189628616,0.05318798894324889,-0.26711280352280825,0.048221472419119324,0.01282242710384694,-0.03432410803199061,0.020071437248682815,-0.01867666963569104,-0.23343500470387474,0.020223407009529768,-0.0036701266765048132
4366,-0.09633767941702465,0.050671965281438885,-0.06050076678658606,-0.018983019472335404,-0.043878147470843926,-0.05121804433902973,-0.041611291842446906,0.012997370416855133,-0.04799543578419014,0.01761315162313407,0.032974538529601416,-0.04679193268786152,0.07138851767632709,-0.3885449807694934,-0.00739307290310265,-0.048045201728279384,-0.12310741129120457,-0.06956247359997624,-0.019125803437342527,0.21257065069035996,0.049881953127141394,0.03195255416489987
4482,-0.05738813332130112,-0.04761710153469677,0.012250917759897282,-0.058437857148560535,-0.05028085262774195,-0.06144852759390764,-0.05282619792142313,0.0121903090281982,-0.05016482058917437,0.04175853810283439,0.06676795414202247,-0.2805804796170737,-0.004143852705620755,0.020485762954641593,-0.46686426539664905,0.35661822738832655,0.30042883118863883,-0.2193257185973479,0.008208040199758732,-0.33641835725340086,0.06510605688997521,0.06882320179256812
4525,-0.11092356973178674,0.07030681893819973,-0.06135519914555178,-0.11003667125932048,-0.0473581054895514,-0.0723676466834203,-0.013231985772983129,0.01479422699365587,-0.04375601291213678,0.05691245006570399,0.09446197368612773,-0.08544218924937508,0.06869733509512008,-0.38621820840515697,-0.05074547459146206,-0.03731121441878487,-0.0983108226056356,-0.004700370898419352,-0.020326640004178085,-0.12039383121804453,0.012463132736199343,0.01524389963323354
4703,-0.08084309321177008,0.06107756780910493,-0.09562397405967894,-0.07509841134184857,-0.05649503652043039,-0.07018655865255535,-0.017488382121817473,0.004077313441914317,-0.057240055486347495,0.05955911845333423,0.057823917088627004,-0.061512653241204134,-0.024184761345493435,0.07443288369499146,0.0475300821103434,0.03573256007319593,0.004974617182120962,0.058300052878372456,0.012023021611604855,-0.41556497338470977,-0.037881081722533766,-0.005177043572120299
4767,-0.09730989418182352,0.0665496363536363,-0.07590294702873701,-0.09770331627187175,-0.05099821170009453,-0.0718553357708567,-0.014682993869752995,0.010422855845235527,-0.04908159897173477,0.05819976795914054,0.08152362476956841,-0.0774281255741681,0.03255911533131208,-0.2132868944952479,-0.019063162931823786,-0.01889323928368514,-0.0730671397309788,0.002050323411317059,-0.006449914808392402,-0.1458500753277081,-0.0021055725251271314,0.014335630366717013
4927,-0.0665383342867629,0.05757869998185404,-0.10257339095880083,-0.0730757392549264,-0.056179333374473395,-0.06974392642926026,-0.019785473836349366,0.0028937699336843746,-0.05775389085292885,0.0557778012962599,0.0604273458847947,-0.06655664480679761,-0.01933958541181232,0.00674875684677759,0.0018283877515555102,-0.04107102402510268,-0.11071405491107901,-0.08129420961177952,0.019895579983920254,0.2868374956391325,0.005804320219877742,0.04865320041935057
4981,-0.11532231601696934,0.07119181995637011,-0.05831490878296562,-0.11039993430816397,-0.047017945685085376,-0.07221218920654375,-0.012976785603180559,0.01547189126426365,-0.043171604458528606,0.05707517693866555,0.09426094961778217,-0.08452782911800133,0.07122195727915359,-0.38800962234323483,-0.04285210549771312,-0.02180125906354759,-0.0748253849205673,0.02548534450789049,-0.023480717775109586,-0.273030170754828,0.004502429211032347,0.0033147705175540255
5103,0.1096939206666832,-0.12530091033981272,-0.13330717221348698,0.12828414639772606,-0.09224335320600596,-0.0456284837370591,-0.08802889454161993,-0.039046452377715285,-0.11472780326710409,0.041586122532734304,-0.11365394208633006,-0.21943860365749981,-0.44402401078892373,2.1730155454813365,-0.157814098949357,0.7157226360747225,0.7606476373241478,-0.125404693358386,0.17162741989997743,-1.0318920504609996,-0.10646340226970157,0.04206128061689944
5167,-0.11188126481160844,0.07013865079977766,-0.06091675812956037,-0.10772042264936922,-0.047411659820175305,-0.07189160837200621,-0.013690756790124646,0.014769207220639579,-0.043945944468724005,0.056439397658482805,0.09230131081240699,-0.08368486933997721,0.06718918037539408,-0.3734892463787347,-0.043416138775352484,-0.027990875757529867,-0.08455065079622998,0.010396832700098248,-0.020842741166015814,-0.1959629239359175,0.007809570015006051,0.009267244163328641
5210,-0.0954437760825219,-0.012257318966987417,-0.015779995939837407,0.3144947415634353,-0.02453438473898703,0.030394253567443155,-0.14586040162747393,0.01623572634522647,-0.05429090465377915,-0.1310955797403262,-0.19337054917853266,0.10356225581389542,0.13366564644368437,-0.5421168216096032,0.21427626919808543,0.05491851446492142,0.0022572614257220006,-0.015059567313244775,-0.05669499563671226,-0.0504286716814747,0.12209832770585055,-0.024804489117670886
5309,-0.057905601673330774,0.02268269926020129,-0.09407720459043455,0.11319497878209227,-0.051280230234006664,-0.0274409755997633,-0.07368370590755428,-0.00041685862442089903,-0.06768807927597091,-0.016312283551935806,-0.07479198172539188,0.024780888658975847,-0.038549298088018075,0.20354799317995734,0.18917422366037734,0.08915337731394735,0.06685817346653318,0.05185206482794324,0.013548626750142312,-0.3660691328313743,-0.0064966356338160254,-0.018807322426679946
5336,-0.1059242853899391,0.06930099331293871,-0.06481056461083143,-0.10962381378714199,-0.047744705551010125,-0.07254432796476401,-0.013522027100719739,0.0140240447286566,-0.044420207626255294,0.05672750693526362,0.09469044252976155,-0.08648138223556404,0.06582803931503942,-0.3841822219968096,-0.05971648450120156,-0.054938663678903835,-0.12500260550657322,-0.03900718574849846,-0.016741952324803796,0.05308115751081757,0.021510669898667456,0.028801650986337395
5577,-0.10551572849356088,0.06869164553709456,-0.06519713496285913,-0.10631030977988261,-0.04785288683581448,-0.0719002508990805,-0.014336056693171964,0.013797151566136154,-0.04480852180468586,0.05581050234357552,0.09199081714065056,-0.08460788407930983,0.06369788478840159,-0.371280157784955,-0.05423949881173388,-0.05014510846561708,-0.11817822730684942,-0.03311058370420424,-0.0163789731732253,0.024070216920320398,0.019510949544855053,0.02636799610255117
5700,-0.09977516192067698,0.06721516012433704,-0.0714264315019796,-0.10166582635377759,-0.04942956487025705,-0.07182547587260191,-0.014765888160477969,0.0119413285145451,-0.04705343678381052,0.056620945699846395,0.0868955288916954,-0.08146300143266888,0.048266710843722006,-0.2976045591779474,-0.04111209656311704,-0.0423744223683706,-0.10748082174687361,-0.03008208117992417,-0.010448165649578395,0.012418953248196099,0.013129962526380008,0.02598036036147
5755,-0.09336160916689351,0.03618139185794131,-0.05789768616888488,0.06038221318801083,-0.04246744504943865,-0.033551783627946294,-0.0639092200091552,0.011154403154998906,-0.052885977720140045,-0.011563652834057537,-0.0260588815279326,-0.0063925294490436565,0.05671932629582166,-0.26589500627294144,0.08474538709491335,0.024179754231058847,-0.022473021279970713,0.014238671728922632,-0.02111629823074835,-0.20062898865713086,0.03395831037069154,-0.006827801686073983
5826,-0.11473347675361599,0.07107334907539163,-0.05872189800703522,-0.11035130600995884,-0.04706348126174705,-0.07223299956027457,-0.013010948037258743,0.015381175568464207,-0.04324983644123679,0.057053393465423353,0.09428785975459084,-0.08465023016395648,0.07088399810380867,-0.3877698142717368,-0.043908753310794774,-0.023877503087165356,-0.07796926886599753,0.02144452622211673,-0.02305849637137674,-0.2525974692742833,0.005568090764489997,0.004911666347755838
6048,-0.09848180482177579,0.05410564028314397,-0.06559439042172348,-0.030761866106042923,-0.04681831737479731,-0.05529713049938818,-0.03572920475212684,0.011419206598069243,-0.04997801427367251,0.02795908488312339,0.036291485850517086,-0.0472468824721008,0.047603171316629625,-0.25461624785971154,0.02514537684308854,0.002969987555605582,-0.046010328027013866,0.01665490567560319,-0.015283004076259476,-0.217639613287322,0.012354381668020343,0.00131380328608231
6119,-0.11511173773735953,0.07114945288635131,-0.05846045459819581,-0.11038254405582572,-0.04703422993104386,-0.07221963131979849,-0.012989002632586002,0.0154394498896069,-0.04319958145896729,0.05706738682240675,0.09427057311041576,-0.08457160167748198,0.0711010977065137,-0.3879238631653481,-0.043229979550073454,-0.022543756926298304,-0.0759496877884695,0.024040283663971398,-0.02332972469033095,-0.265723111947216,0.004883526720215898,0.003885845847559983
6164,-0.1115135908557204,0.07016051825604401,-0.0622847734415214,-0.1071679621161317,-0.04798589733150469,-0.0720882289996621,-0.013369845148183485,0.014293243879953987,-0.04459298168134124,0.05740041262384464,0.09090556482491217,-0.08249715345014162,0.061663772425243235,-0.34289200046944346,-0.03508234507239339,-0.017943478594596805,-0.06967232614867692,0.025420835382663598,-0.019678636423221933,-0.2704450188627657,0.0011909583650181802,0.0037982279116062006
6217,-0.09927699659649845,0.048608930160401104,-0.04786578871493064,-0.10267695351802422,-0.04732549148858874,-0.0705302913274748,-0.020596456602708934,0.014622188340312979,-0.04427820971335636,0.053300643970798596,0.09253461791955925,-0.12380096674073889,0.06182520842525027,-0.35516467367186305,-0.14388010083238212,0.01060076026286106,-0.061098473336913886,-0.08265412287951052,-0.014915158863868952,0.03496649218655668,0.0358002395391708,0.039838903819490804
6271,-0.11306444890781975,0.07073755081672416,-0.0598754833573782,-0.1102134721580927,-0.047192548988973515,-0.0722919851986639,-0.013107779307361133,0.015124047635999555,-0.04347158007434344,0.056991649581001766,0.09436413484435317,-0.08499716822798839,0.06992607408362575,-0.3870900933803385,-0.04690375505913214,-0.02976248614748588,-0.08688041011529651,0.00999108101475803,-0.021861736366094214,-0.19468226242876618,0.008588641392833475,0.009437967111506554
6397,-0.11542760515677425,0.07121300349137952,-0.05824213587535053,-0.1104086294343331,-0.047009803562106135,-0.0722084681499164,-0.012970677088477838,0.015488111951592028,-0.043157615958309255,0.057079071996794954,0.09425613787146539,-0.08450594283826099,0.07128238706547355,-0.3880525019321782,-0.04266316847153298,-0.021430010132172234,-0.07426323348661619,0.02620787492985002,-0.023556214317498908,-0.2766837001586339,0.004311880456440592,0.0030292328525510824
6468,-0.1135557982269093,0.07083640731343467,-0.05953587645517442,-0.11025404941354863,-0.047154552415070404,-0.07227462026773619,-0.013079272905415102,0.015199744176865312,-0.04340630040665316,0.05700982651893897,0.09434168002820818,-0.08489503225586684,0.07020807975311887,-0.3872901981287408,-0.04602204893695806,-0.02802999113440087,-0.08425703675685803,0.013362889650569256,-0.02221405356391103,-0.21173206631319413,0.0076994138714052566,0.008105458008159393
6547,-0.10665786183296104,0.057070637351284925,-0.057754930286787076,-0.041552811603288234,-0.04504189833729981,-0.05654842924379694,-0.03361365099170164,0.013853534156905458,-0.04693416361892893,0.029140654568827574,0.04596902357126645,-0.053208164973498104,0.06667146537903428,-0.3455831736242503,0.007042715766512945,-0.005041985012220335,-0.05634982320960386,0.01842795880975701,-0.022874722031427836,-0.23140354899041665,0.017657636361926046,0.00010705922912705548
6592,-0.10597318857464792,0.016164480189429297,-0.026890258092128826,0.17325942779584352,-0.031552698862009475,-0.003422342935963866,-0.10168022972399934,0.016687374816060137,-0.04994385247268026,-0.06882574418112614,-0.09791634864316402,0.041764850677410426,0.1164715395377805,-0.4997273710723354,0.13406415966492471,0.040765940300795514,-0.0061432054070815695,0.021357511564569612,-0.04872556385108031,-0.24074592302654046,0.07768863296525809,-0.024678419256229
6627,-0.11533791440805155,0.07119495825785299,-0.058304127611467096,-0.11040122247500385,-0.04701673944464401,-0.07221163793889525,-0.01297588063803942,0.015474294329053041,-0.04316953208812573,0.05707575398431436,0.094260236766476,-0.08452458670618793,0.07123090984008988,-0.38801597487493017,-0.04282411482716793,-0.021746259221862355,-0.07474210322664862,0.02559238605188448,-0.023491902448056157,-0.27357143437020665,0.004474199765907659,0.0032724686412572957
6761,-0.05233101607629118,0.053527171814851,-0.1251238648333641,-0.052143615321808084,-0.06362507128949411,-0.06946042637494419,-0.020208479058408224,-0.004619878384973729,-0.06766525643743884,0.06215223244304496,0.0338929473872693,-0.047206739982321964,-0.09420257302156966,0.4027304760348363,0.10204055767098752,0.06056595749587586,0.03763156485329426,0.051890679434882875,0.04031374579844438,-0.36677141490305337,-0.06051768988779306,0.000744146392511512
6930,-0.09776939400745391,0.05911072150726777,-0.06701056192162393,-0.094185857929563,-0.05037986798113786,-0.07062313461345239,-0.017671148211968534,0.011235654881100843,-0.048488486999180215,0.05616148234128541,0.08009913055477112,-0.09058266094805686,0.034525042863396395,-0.21295692983031367,-0.0470356045439493,0.013250748798739016,-0.03766871516897183,0.0011390072597545525,-0.00829009661134624,-0.23117699537280118,0.00027912356976243134,0.012093907083550091
6976,-0.11198815992314741,0.07052100801440586,-0.06061938419077694,-0.11012458864614164,-0.047275779579427975,-0.07233002266641028,-0.013170221902100059,0.014958236165531692,-0.04361457363214118,0.05695183343123458,0.09441332158448026,-0.08522089464311175,0.0693083473790218,-0.386651768693362,-0.04883511132675157,-0.03355747522376734,-0.09262684699568557,0.0026052144791715933,-0.02108999393278119,-0.1573350729676383,0.010536473106438161,0.01235679657598133
7044,-0.1093013370592371,0.06998043558398087,-0.06247644098139915,-0.10990270190797394,-0.04748355449545376,-0.07242497851886412,-0.01332610214766209,0.014544308255559385,-0.04397153943403483,0.0568524373182288,0.09453611022197148,-0.08577940007796682,0.06776626875774601,-0.3855575451088446,-0.05365650432816382,-0.043031197954049666,-0.10697211877317855,-0.01583269147379602,-0.01916343401773526,-0.06410241521866343,0.015398995029168718,0.019643294768094066
7099,-0.09066062238961763,0.06540962464724562,-0.07726404764262386,-0.10153960415054766,-0.04990473456148005,-0.07215714000024243,-0.015332335921790655,0.010726935728042961,-0.04798093727850657,0.05600542611376357,0.08822616077636315,-0.0841155135564577,0.04541761288402979,-0.3077782239364604,-0.061879888314606876,-0.0798745228716039,-0.16407378983586468,-0.10080418481080435,-0.004284433843739991,0.36932877246875134,0.03290799952445137,0.05375349448580225
7197,-0.06930787926920087,0.05839123842199011,-0.10799746420204744,-0.06759840954323665,-0.05957883805113706,-0.07038178660159446,-0.017946961989058843,0.0004704631068418805,-0.06152187671254412,0.0616044163000278,0.049180720630883544,-0.05636188852973692,-0.053742304478868304,0.21314529350189124,0.06981412816146039,0.04705632218784609,0.0202363383884899,0.05826358144297369,0.0238320288063265,-0.4085771066888314,-0.04863855337257323,-0.003516645311269152
7348,-0.08847587818145435,0.06371475996101482,-0.08510904145112987,-0.08753975157927267,-0.05326356178110737,-0.07100956749412293,-0.01627425222871907,0.007586711006295066,-0.05260710316834782,0.05813261347428266,0.07160758193890494,-0.07120044128925018,0.009242749797294145,-0.10052085576740062,0.0033782298182466184,-0.005690592111861211,-0.05500433895888996,0.0077036088840282055,0.0023556164743362027,-0.16864872379154475,-0.011474631738833,0.013041472155875217
7384,-0.09958500418445897,0.06623382844325407,-0.07152445187899922,-0.09599959989328181,-0.04947268079793808,-0.07064170711009635,-0.016229346178547342,0.011705866821717089,-0.04754844041508613,0.05484313270756011,0.08241113390431266,-0.07831326090461237,0.04586423036240672,-0.28109988576093076,-0.03230745824788161,-0.03431297624842062,-0.0959702265438634,-0.01953375248030467,-0.010363723209814088,-0.03979523128374534,0.010083751900429105,0.021539599659083097
